 Source Port, Destination Port,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min,Bwd Packet Length Max,Flow Bytes/s, Flow IAT Mean, Flow IAT Max, Bwd Header Length, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, ACK Flag Count, URG Flag Count, Average Packet Size, Avg Fwd Segment Size, Subflow Fwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, Inbound
0.8098214787863884,-0.8212519872467938,-0.22609963080531117,-0.03949995370639418,-0.6417200041836648,-0.533317511944404,-0.19345016379582947,-0.35868805125531733,0.2534291507147416,0.11023367601930349,0.20089935441157217,-0.07786992722858074,-0.5329986241768122,-0.38248248613170555,-0.6217987093338215,-0.27643005994040976,-0.05728330876485634,1.8752585199365224,-0.6323140905621467,-0.5862515967601601,-0.5857074010737302,-0.22609963080531117,0.1471960296383742,3.3132002248536057,-1.041766040118943
0.5735906064661985,-0.8212519872467938,-0.22609963080531117,-0.03949995370639418,-0.6417200041836648,-0.533317511944404,-0.19345016379582947,-0.35868805125531733,0.925673993545897,0.7853856888127986,-0.06029436672638146,-0.07788655063104531,-0.5329986241768122,-0.38248248613170555,-0.6217987093338215,-0.27643005994040976,-0.05728330876485634,1.8752585199365224,-0.6323140905621467,-0.5862515967601601,-0.5857074010737302,-0.22609963080531117,4.024192339088409,3.284026792171678,0.9599084261623901
0.9839862227721968,-0.5438647501674939,0.22980973056405368,-0.03949995370639418,0.559822741151797,0.876317534887119,-0.19345016379582947,-0.3586871995237539,0.5831223979068793,-0.007104149524619417,-0.1790187854254513,-0.07788978461567884,0.8789569357197327,0.1074337676991379,0.7602304991836045,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.4628959952554666,0.8351603192301335,0.22980973056405368,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
0.6814491808195707,-0.8212519872467938,-0.22609963080531117,-0.03949995370639418,-0.6417200041836648,-0.533317511944404,-0.19345016379582947,-0.35868805125531733,-0.2625246438918038,-0.29563907659592065,-0.13152901794582336,0.009491967098553397,-0.5329986241768122,-0.38248248613170555,-0.6217987093338215,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,1.5814925128601343,-0.5862515967601601,-0.5857074010737302,-0.22609963080531117,-0.40234316439071194,-0.20766843194658582,0.9599084261623901
-1.1031640108588006,0.5996960207756319,-0.1368615581341758,-0.03949995370639418,0.5342084578210022,0.8462671753616409,-0.19345016379582947,1.6419172450759174,-0.26265594933889563,-0.2956589855058886,-0.1790187854254513,-0.07788978461567884,0.8488571078924807,0.09698981655158116,0.7307686362113338,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.8139057340217941,0.8048705034872217,-0.1368615581341758,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
0.49517003312503466,1.8522768303143597,-0.1600104443122327,-0.03949995370639418,0.22916562906335594,0.488394711921855,-0.19345016379582947,0.1351907479710072,-0.2626546806872329,-0.2956587931492705,-0.1790187854254513,-0.07788978461567884,0.4903955219497533,-0.02738814711477638,0.3799046317233827,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.45069660465063366,0.44414633418527166,-0.1600104443122327,-0.4067378552878442,-0.23635564075048177,-1.041766040118943
0.037205191589432356,0.8884060712546342,0.03401609785193885,-0.03949995370639418,2.7859368197190477,3.487966962737771,-0.19345016379582947,1.5851343884803772,-0.2626546806872329,-0.2956587931492705,-0.1790187854254513,-0.07788978461567884,3.4949056087063544,1.015108067432251,3.32073422659186,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,3.4949990783111993,3.46762066925047,0.03401609785193885,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
-0.4401426958801342,0.8923104896683247,-0.1554160088875802,-0.03949995370639418,0.28970848057250714,0.5594228344366217,-0.19345016379582947,0.16952456823807785,-0.2626546806872329,-0.2956587931492705,-0.1790187854254513,-0.07788978461567884,0.5615405695414396,-0.00270244440236954,0.44954176238511345,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.5227839127701006,0.5157404441230633,-0.1554160088875802,-0.4067378552878442,-0.23635564075048177,-1.041766040118943
0.8061063949823786,-0.8212519872467938,-0.22609963080531117,-0.03949995370639418,-0.6417200041836648,-0.533317511944404,-0.19345016379582947,-0.35868805125531733,0.24684562387233722,0.10138575248066205,0.20089935441157217,-0.07786967064158457,-0.5329986241768122,-0.38248248613170555,-0.6217987093338215,-0.27643005994040976,-0.05728330876485634,1.8752585199365224,-0.6323140905621467,-0.5862515967601601,-0.5857074010737302,-0.22609963080531117,0.1471960296383742,3.3132002248536057,-1.041766040118943
0.7293818381604366,-0.822423312770901,-0.2172641780655948,-0.038219661420635896,-0.5252914435891434,-0.3967249686467758,-0.11666715270631856,-0.35866357099487933,-0.25827677524112,-0.29367146074991246,-0.11965657607591638,-0.07613489378275809,-0.3961812249620308,-0.30842537799448505,-0.4578836171608245,-0.2015304943862547,-0.056984765329903334,-0.5332598089109601,-0.6323140905621467,-0.4448495692950519,-0.44802642042413104,-0.2172641780655948,-0.4067378552878442,-0.23635564075048177,-1.041766040118943
0.9401724626922984,-0.2617054461381278,-0.14799422858621844,-0.03949995370639418,0.3875084714719052,0.6741605708066294,-0.19345016379582947,0.22498689328488447,-0.2626546806872329,-0.2956587931492705,-0.1790187854254513,-0.07788978461567884,0.6764671848818561,0.03717445997921074,0.5620325119156017,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.6392326412707781,0.6313924678687266,-0.14799422858621844,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
0.6769668514473415,-0.0980669321776775,-0.1497613191341617,-0.03949995370639418,0.36422275935300086,0.6468420621471037,-0.19345016379582947,1.3527208359032834,-0.26265594933889563,-0.2956589855058886,-0.1790187854254513,-0.07788978461567884,0.6491037050388998,0.027679958935977342,0.5352490001226282,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.6115067535325215,0.6038562717388067,-0.1497613191341617,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
0.19848828629829363,1.5455630727055623,-0.2250393764765452,-0.03940146968441277,-0.6277485769123222,-0.5169264067486886,-0.18754377832740557,-0.3582352975814659,-0.26263438226062935,-0.29564917531836815,-0.11965657607591638,0.2683083936045175,-0.5165805362710385,-0.3767857855057655,-0.6057286022580376,-0.27643005994040976,-0.05728330876485634,1.8752585199365224,-0.6323140905621467,-0.5723886528910319,-0.5691856833957784,-0.2250393764765452,-0.011824170208625152,-0.2362340847809737,0.9599084261623901
-1.5318119954192817,1.6038256719231883,7.549098780145098,-0.03949995370639418,0.3828513290481243,0.6686968690747243,-0.19345016379582947,-0.3510545866425378,-0.26258379557247,-0.2956259963458934,-0.1790187854254513,-0.07788978461567884,0.6709944889132649,0.03527555977056406,0.5566758095570069,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.23110757376364202,0.6258852286427425,7.549098780145098,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
-1.530277504282843,1.3014067745694504,-0.1342109223122609,-0.03949995370639418,0.5691370259993587,0.8872449383509293,-0.19345016379582947,0.6713265567568035,-0.26265531501306427,-0.29565888932757955,-0.1790187854254513,-0.07788978461567884,0.8899023276569152,0.11123156811643127,0.7709439039007939,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.8554945656291789,0.8461747976821014,-0.1342109223122609,-0.4067378552878442,-0.23635564075048177,-1.041766040118943
0.300612709562868,0.5973533697274176,-0.09904582040818972,-0.03949995370639418,0.2640941972417124,0.3681932738199422,-0.19345016379582947,-0.3586618923897801,-0.2396330932896322,-0.2851869950410718,-0.1790187854254513,-0.07788978461567884,0.36999621064074556,-0.01314639554992628,0.32526626766571703,-0.11860597537986874,-0.055957760681857066,-0.5332598089109601,-0.6323140905621467,0.2307378952604653,0.4042188497968879,-0.09904582040818972,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
0.5069613860681963,-0.8212519872467938,-0.22609963080531117,-0.03949995370639418,-0.6417200041836648,-0.533317511944404,-0.19345016379582947,-0.35868805125531733,-0.2626251845360746,-0.2956498485665313,-0.08403925046619543,0.28929010137543854,-0.5329986241768122,-0.38248248613170555,-0.6217987093338215,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,1.5814925128601343,-0.5862515967601601,-0.5857074010737302,-0.22609963080531117,-0.40234316439071194,-0.20669598419052157,0.9599084261623901
-1.5541832609347324,1.4492107027410448,-0.22609963080531117,-0.03949995370639418,-0.6417200041836648,-0.533317511944404,-0.19345016379582947,-0.35868805125531733,-0.2626220129069178,-0.29564879060513205,-0.11965657607591638,0.2556038733028589,-0.5329986241768122,-0.38248248613170555,-0.6217987093338215,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,1.5814925128601343,-0.5862515967601601,-0.5857074010737302,-0.22609963080531117,-0.2742210220820114,-0.20511575658691714,0.9599084261623901
0.9317731427875805,-0.822423312770901,-0.21956139577792105,-0.037760069318056,-0.5555628693437189,-0.43223902990415913,-0.08910402052034028,-0.3586608662639835,-0.25825034499814664,-0.29365501425906937,-0.11965657607591638,-0.07614542026455257,-0.431753748757874,-0.2818407750734315,-0.4487772231512136,-0.09185613053909907,-0.05547034282887256,-0.5332598089109601,-0.6323140905621467,-0.43699390110254593,-0.48382347539302684,-0.21956139577792105,-0.4067378552878442,-0.23635564075048177,-1.041766040118943
0.19739798996450814,0.1227930027567479,-0.2250393764765452,-0.03940146968441277,-0.6277485769123222,-0.5169264067486886,-0.18754377832740557,-0.35828517722350034,-0.2626316335153601,-0.29564792500035086,-0.11965657607591638,0.23016791634297043,-0.5165805362710385,-0.3767857855057655,-0.6057286022580376,-0.27643005994040976,-0.05728330876485634,1.8752585199365224,-0.6323140905621467,-0.5723886528910319,-0.5691856833957784,-0.2250393764765452,-0.011824170208625152,-0.2362340847809737,0.9599084261623901
-1.5210705574642098,0.7294528593906124,0.03401609785193885,-0.03949995370639418,2.7859368197190477,3.487966962737771,-0.19345016379582947,5.472779267951767,-0.26265594933889563,-0.2956589855058886,-0.1790187854254513,-0.07788978461567884,3.4949056087063544,1.015108067432251,3.32073422659186,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,3.4949990783111993,3.46762066925047,0.03401609785193885,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
0.7406886149552491,-0.822423312770901,-0.21938468672312675,-0.03795703736201882,-0.5532342981318286,-0.42950717903820657,-0.1009167914571881,-0.35866317467983105,-0.2582118625643774,-0.29363750980682707,-0.11965657607591638,-0.07616052298620733,-0.4290174007735783,-0.29323417632531157,-0.4600262981042624,-0.12663092883209962,-0.0560891350250443,-0.5332598089109601,-0.6323140905621467,-0.4466979618109357,-0.48106985578003486,-0.21938468672312675,-0.4067378552878442,-0.23635564075048177,-1.041766040118943
0.9401724626922984,0.2926352037522842,-0.14799422858621844,-0.03949995370639418,0.3875084714719052,0.6741605708066294,-0.19345016379582947,0.22498689328488447,-0.2626546806872329,-0.2956587931492705,-0.1790187854254513,-0.07788978461567884,0.6764671848818561,0.03717445997921074,0.5620325119156017,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.6392326412707781,0.6313924678687266,-0.14799422858621844,-0.4067378552878442,-0.23635564075048177,-1.041766040118943
-1.5395248324471718,1.816399563335226,-0.2250393764765452,-0.03949995370639418,-0.6277485769123222,-0.5169264067486886,-0.19345016379582947,-0.3507648619629164,-0.2626546806872329,-0.2956587931492705,-0.1790187854254513,-0.07788978461567884,-0.5165805362710385,-0.3767857855057655,-0.6057286022580376,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,1.5814925128601343,-0.5696160641172062,-0.5691856833957784,-0.2250393764765452,-0.3857109496107962,-0.23635564075048177,0.9599084261623901
0.47659461410498555,-0.6144045761748353,-0.15983373525743838,-0.03949995370639418,0.23149420027524636,0.4911265627878076,-0.19345016379582947,1.1269099410698569,-0.26265594933889563,-0.2956589855058886,-0.1790187854254513,-0.07788978461567884,0.4931318699340489,-0.026438697010453042,0.38258298290268,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.45346919342445935,0.44689995379826364,-0.15983373525743838,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
0.9505504685361084,-0.751362897641734,-0.1342109223122609,-0.03949995370639418,0.5691370259993587,0.8872449383509293,-0.19345016379582947,0.6713265567568035,-0.26265531501306427,-0.29565888932757955,-0.1790187854254513,-0.07788978461567884,0.8899023276569152,0.11123156811643127,0.7709439039007939,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.8554945656291789,0.8461747976821014,-0.1342109223122609,-0.4067378552878442,-0.23635564075048177,-1.041766040118943
0.09745415936750472,1.797571590095874,-0.1593036080930554,-0.03949995370639418,0.23847991391091766,0.4993221153856653,-0.19345016379582947,0.01568264281062656,-0.26265404636140155,-0.29565869697096153,-0.1790187854254513,-0.07788978461567884,0.5013409138869358,-0.02359034669748302,0.390618036440572,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.4617869597459363,0.4551608126372396,-0.1593036080930554,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
-1.533629155975591,-0.7991703319960332,-0.22609963080531117,-0.03949995370639418,-0.6417200041836648,-0.533317511944404,-0.19345016379582947,-0.35868805125531733,2.498435555953035,1.5073138298433846,-0.11965657607591638,-0.07788885671163896,-0.5329986241768122,-0.38248248613170555,-0.6217987093338215,-0.27643005994040976,-0.05728330876485634,1.8752585199365224,-0.6323140905621467,-0.5862515967601601,-0.5857074010737302,-0.22609963080531117,-0.011824170208625152,-0.2362340847809737,0.9599084261623901
0.8961971772296168,-0.8055041663115755,-0.07527845253835269,-0.03570831886011004,0.7181655835603462,-0.533317511944404,-0.039884141616807624,-0.35865381821392545,-0.2584665944640241,-0.29166825892956544,0.09404737758240934,-0.07673122079766269,-0.5329986241768122,0.17199637479312502,-0.3451632946721108,0.5679886421895457,-0.019337429981710216,1.8752585199365224,-0.6323140905621467,-0.3857934284125656,-0.19400501112562055,-0.07527845253835269,0.1471960296383742,-0.2068175401600296,-1.041766040118943
-1.5541832609347324,1.8239481056016942,-0.2255695036409282,-0.03940146968441277,-0.6277485769123222,-0.5169264067486886,-0.18754377832740557,-0.3585003967720763,-0.2625963227107477,-0.2956410963404102,-0.11965657607591638,0.11343026124285069,-0.5165805362710385,-0.3767857855057655,-0.6057286022580376,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,1.5814925128601343,-0.5714644566330901,-0.5691856833957784,-0.2255695036409282,-0.3903084723954884,1.75521736366914,0.9599084261623901
-0.10142396818410813,-0.8055041663115755,-0.2233606404559991,-0.03949995370639418,-0.5695342966150615,-0.533317511944404,-0.19345016379582947,-0.29728333423921016,-0.26265594933889563,-0.2956589855058886,-0.1790187854254513,-0.07788978461567884,-0.5329986241768122,-0.35304953289768204,-0.56644611829501,-0.18901994196237557,-0.05687670411492742,-0.5332598089109601,1.5814925128601343,-0.5289514287677634,-0.5430262970723545,-0.2233606404559991,-0.33155483563229005,-0.23635564075048177,-1.041766040118943
0.8196745271361536,-0.822423312770901,-0.21867785050394942,-0.03835097344994444,-0.5439200132842668,-0.4185797755743963,-0.12454233333088377,-0.3586664768801168,-0.25830806864880057,-0.29368155947235997,-0.11965657607591638,-0.07612226498555531,-0.41807200883639584,-0.31602097882907176,-0.4793104265952032,-0.2015304943862547,-0.056984765329903334,-0.5332598089109601,-0.6323140905621467,-0.4633334944538896,-0.4700553773280669,-0.21867785050394942,-0.4067378552878442,-0.23635564075048177,-1.041766040118943
0.01459163799980734,-0.7699305763201733,-0.2250393764765452,-0.03949995370639418,-0.6277485769123222,-0.5169264067486886,-0.19345016379582947,-0.34680326731671596,-0.26265531501306427,-0.29565888932757955,-0.1790187854254513,-0.07788978461567884,-0.5165805362710385,-0.3767857855057655,-0.6057286022580376,-0.27643005994040976,-0.05728330876485634,1.8752585199365224,-0.6323140905621467,-0.5696160641172062,-0.5691856833957784,-0.2250393764765452,-0.011824170208625152,-0.23635564075048177,0.9599084261623901
-1.5318119954192817,-0.5210889760876327,5.554406969626728,-0.03949995370639418,0.3828513290481243,-0.11807618031961424,-0.19345016379582947,-0.3537008784992462,-0.26254595979406975,-0.295563480445028,-0.1790187854254513,-0.07788978461567884,-0.11707373056387654,0.03527555977056406,0.5464590527406146,-0.11509559371501246,-0.055898138241196,-0.5332598089109601,-0.6323140905621467,0.22536523434762976,0.6153113293288535,5.554406969626728,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
0.9826536383642367,1.9872395601475943,0.22980973056405368,-0.03949995370639418,0.559822741151797,0.876317534887119,-0.19345016379582947,-0.35868719960508544,0.5832031687294058,-0.007066255270864053,-0.1790187854254513,-0.07788978461567884,0.8789569357197327,0.1074337676991379,0.7602304991836045,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.4628959952554666,0.8351603192301335,0.22980973056405368,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
0.9042330650230729,-0.8212519872467938,-0.22609963080531117,-0.03949995370639418,-0.6417200041836648,-0.533317511944404,-0.19345016379582947,-0.35868805125531733,0.2491443502045432,0.10482480027642488,0.20089935441157217,-0.07786976098241599,-0.5329986241768122,-0.38248248613170555,-0.6217987093338215,-0.27643005994040976,-0.05728330876485634,1.8752585199365224,-0.6323140905621467,-0.5862515967601601,-0.5857074010737302,-0.22609963080531117,0.1471960296383742,3.3132002248536057,-1.041766040118943
-1.5395248324471718,1.8121047030801665,-0.21956139577792105,-0.038925463578169305,-0.5695342966150615,-0.5169264067486886,-0.15899624856335662,-0.3586849370661466,-0.25103674935551556,-0.28688550397843154,-0.11965657607591638,-0.07749290706400272,-0.5165805362710385,-0.34925173248038865,-0.5548399298513882,-0.21244130984516044,-0.05706540929064886,-0.5332598089109601,1.5814925128601343,-0.5323401483802169,-0.5347654382333785,-0.21956139577792105,-0.39862457978544624,1.7456144420780053,0.9599084261623901
-0.4776569660314943,1.3005825084598936,-0.1554160088875802,-0.03949995370639418,0.28970848057250714,0.5594228344366217,-0.19345016379582947,0.16952456823807785,-0.2626546806872329,-0.2956587931492705,-0.1790187854254513,-0.07788978461567884,0.5615405695414396,-0.00270244440236954,0.44954176238511345,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,0.5227839127701006,0.5157404441230633,-0.1554160088875802,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
-1.5395248324471718,1.619486728004769,-0.2250393764765452,-0.03949995370639418,-0.6277485769123222,-0.5169264067486886,-0.19345016379582947,-0.3507648619629164,-0.2626546806872329,-0.2956587931492705,-0.1790187854254513,-0.07788978461567884,-0.5165805362710385,-0.3767857855057655,-0.6057286022580376,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,1.5814925128601343,-0.5696160641172062,-0.5691856833957784,-0.2250393764765452,-0.38537289646486295,-0.23635564075048177,0.9599084261623901
-1.5199398797847288,0.47215168592840917,0.03401609785193885,-0.03949995370639418,2.7859368197190477,3.487966962737771,-0.19345016379582947,5.472779267951767,-0.26265594933889563,-0.2956589855058886,-0.1790187854254513,-0.07788978461567884,3.4949056087063544,1.015108067432251,3.32073422659186,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,3.4949990783111993,3.46762066925047,0.03401609785193885,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
0.8903418821037318,-0.822423312770901,-0.21920797766833242,-0.03794062335835525,-0.5509057269199381,-0.426775328172254,-0.09993239387911745,-0.358678787278168,-0.2505403259598921,-0.2901482569337538,-0.11965657607591638,-0.07725542326089602,-0.4262810527892827,-0.2922847262209883,-0.45734794692496505,-0.12663092883209962,-0.0560891350250443,-0.5332598089109601,-0.6323140905621467,-0.44438747116608096,-0.4783162361670429,-0.21920797766833242,-0.4067378552878442,-0.23635564075048177,-1.041766040118943
-1.5395248324471718,0.8120096176267569,-0.22450924931216223,-0.03949995370639418,-0.6277485769123222,-0.5169264067486886,-0.19345016379582947,-0.35854428370767294,-0.26257792726163814,-0.29563542182017777,-0.1790187854254513,-0.07788978461567884,-0.5165805362710385,-0.3767857855057655,-0.6057286022580376,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,1.5814925128601343,-0.5714644566330901,-0.5691856833957784,-0.22450924931216223,-0.4044390938954981,-0.23635564075048177,0.9599084261623901
-0.36535644365158865,0.45592665829818424,-0.21867785050394942,-0.03910601761846855,-0.6277485769123222,-0.5169264067486886,-0.18754377832740557,-0.35868804717742653,1.674084111033482,1.2363311556339938,0.058430051972688385,-0.07788751686297643,-0.5165805362710385,-0.3767857855057655,-0.6057286022580376,-0.27643005994040976,-0.05728330876485634,1.8752585199365224,-0.6323140905621467,-0.5746571346150712,-0.5691856833957784,-0.21867785050394942,-0.011824170208625152,-0.2362340847809737,0.9599084261623901
0.873381716911513,-0.8055041663115755,-0.22283051329161613,-0.03949995370639418,-0.5695342966150615,-0.5169264067486886,-0.19345016379582947,-0.28539855030060873,-0.26265594933889563,-0.2956589855058886,-0.1790187854254513,-0.07788978461567884,-0.5165805362710385,-0.35304953289768204,-0.5610894159364153,-0.20593802931296284,-0.057018867655381236,-0.5332598089109601,1.5814925128601343,-0.5234062512201121,-0.5347654382333785,-0.22283051329161613,0.6838892041219968,-0.23635564075048177,-1.041766040118943
-1.5174766176972874,-0.5514132924339622,0.02977508053687499,-0.03949995370639418,2.7300511106336773,3.4224025419549093,-0.19345016379582947,5.377700996442956,-0.26265594933889563,-0.2956589855058886,-0.1790187854254513,-0.07788978461567884,3.4292332570832595,0.9923212649284909,3.2564537982887236,-0.27643005994040976,-0.05728330876485634,-0.5332598089109601,-0.6323140905621467,3.4284569477393836,3.4015337985386624,0.02977508053687499,-0.4067378552878442,-0.23635564075048177,0.9599084261623901
